word	gold	predict
violent	ARGM-ADJ	_
interpretation	_	_
of	_	_
Salafism	ARG1	_
,	_	_
rather	_	_
as	_	_
the	_	_
the	_	_
leaders	_	_
of	_	_
the	_	_
so	_	_
-	_	_
called	_	_
German	_	_
Peasant	_	_
Rebellion	_	_
among	_	_
early	_	_
Protestants	_	_
did	ARGM-ADV	_
.	_	_
Monotheism	_	_
and	_	_
Holy	_	_
War	_	_
obviously	_	_
does	_	_
have	_	_
a	_	_
violent	_	_
interpretation	_	_
of	_	_
Salafism	_	_
,	_	_
rather	_	_
as	_	_
the	_	_
the	_	_
leaders	_	_
of	_	_
the	_	_
so	_	_
-	_	_
called	_	_
German	_	_
Peasant	_	_
Rebellion	_	_
among	_	_
early	_	_
Protestants	_	_
did	_	_
.	_	_
Another	_	_
worrisome	ARGM-ADJ	ARGM-ADJ
sign	_	_
is	_	_
that	_	_
local	_	_
Iraqi	_	_
Sunni	_	_
fundamentalists	_	_
opposed	_	_
to	_	_
the	_	_
US	_	_
presence	_	_
in	_	_
Iraq	_	_
have	_	_
begun	_	_
joining	_	_
Monotheism	_	_
and	_	_
Holy	_	_
War	_	_
,	_	_
and	_	_
wearing	_	_
its	_	_
distinctive	_	_
orange	_	_
and	_	_
black	_	_
insignia	_	_
.	_	_
Another	_	_
worrisome	_	_
sign	ARG1	ARG1
is	_	_
that	_	_
local	_	_
Iraqi	_	_
Sunni	_	_
fundamentalists	_	_
opposed	_	_
to	_	_
the	_	_
US	_	_
presence	_	_
in	_	_
Iraq	_	_
have	_	_
begun	ARG2	_
joining	_	_
Monotheism	_	_
and	_	_
Holy	_	_
War	_	_
,	_	_
and	_	_
wearing	_	_
its	_	_
distinctive	_	_
orange	_	_
and	_	_
black	_	_
insignia	_	_
.	_	_
Another	_	_
worrisome	_	_
sign	_	_
is	_	_
that	_	_
local	_	_
Iraqi	_	_
Sunni	_	_
fundamentalists	ARG0	ARG0
opposed	_	_
to	_	_
the	_	_
US	_	_
presence	ARG1	_
in	_	_
Iraq	_	_
have	_	_
begun	_	_
joining	_	_
Monotheism	_	_
and	_	_
Holy	_	_
War	_	_
,	_	_
and	_	_
wearing	_	_
its	_	_
distinctive	_	_
orange	_	_
and	_	_
black	_	_
insignia	_	_
.	_	_
Another	_	_
worrisome	_	_
sign	_	_
is	_	_
that	_	_
local	_	_
Iraqi	_	_
Sunni	_	_
fundamentalists	_	_
opposed	_	_
to	_	_
the	_	_
US	_	_
presence	_	_
in	_	_
Iraq	_	_
have	_	_
begun	_	_
joining	_	_
Monotheism	_	_
and	_	_
Holy	_	_
War	_	_
,	_	_
and	_	_
wearing	_	_
its	_	_
distinctive	_	_
orange	_	_
and	_	_
black	_	_
insignia	_	_
.	_	_
Another	_	_
worrisome	_	_
sign	_	_
is	_	_
that	_	_
local	_	_
Iraqi	_	_
Sunni	_	_
fundamentalists	ARG1	_
opposed	_	_
to	_	_
the	_	_
US	_	_
presence	_	_
in	_	_
Iraq	_	_
have	_	_
begun	_	_
joining	C-ARG1	_
Monotheism	_	_
and	_	_
Holy	_	_
War	_	_
,	_	_
and	_	_
wearing	_	_
its	_	_
distinctive	_	_
orange	_	_
and	_	_
black	_	_
insignia	_	_
.	_	_
Another	_	_
worrisome	_	_
sign	_	_
is	_	_
that	_	_
local	_	_
Iraqi	_	_
Sunni	_	_
fundamentalists	ARG0	_
opposed	_	_
to	_	_
the	_	_
US	_	_
presence	_	_
in	_	_
Iraq	_	_
have	_	_
begun	_	_
joining	_	_
Monotheism	ARG1	_
and	_	_
Holy	_	_
War	_	_
,	_	_
and	_	_
wearing	_	_
its	_	_
distinctive	_	_
orange	_	_
and	_	_
black	_	_
insignia	_	_
.	_	_
Another	_	_
worrisome	_	_
sign	_	_
is	_	_
that	_	_
local	_	_
Iraqi	_	_
Sunni	_	_
fundamentalists	ARG0	_
opposed	_	_
to	_	_
the	_	_
US	_	_
presence	_	_
in	_	_
Iraq	_	_
have	_	_
begun	_	_
joining	_	_
Monotheism	_	_
and	_	_
Holy	_	_
War	_	_
,	_	_
and	_	_
wearing	_	_
its	_	_
distinctive	_	_
orange	_	_
and	_	_
black	_	_
insignia	ARG1	_
.	_	_
These	_	ARG1
have	_	_
been	_	_
sighted	_	_
among	_	_
Iraqi	_	_
crowds	_	_
on	_	_
Haifa	_	_
Street	_	_
in	_	_
Baghdad	_	_
and	_	_
in	_	_
Samarra	_	_
.	_	_
These	_	_
have	_	_
been	_	_
sighted	_	_
among	_	_
Iraqi	_	_
crowds	_	_
on	_	_
Haifa	_	_
Street	_	_
in	_	_
Baghdad	_	_
and	_	_
in	_	_
Samarra	_	_
.	_	_
These	ARG1	_
have	_	_
been	_	_
sighted	_	_
among	_	_
Iraqi	_	_
crowds	ARGM-LOC	_
on	_	_
Haifa	_	_
Street	_	_
in	_	_
Baghdad	_	_
and	_	_
in	_	_
Samarra	_	_
.	_	_
So	ARGM-ADV	_
now	ARGM-TMP	_
there	_	_
are	_	_
hundreds	ARG1	ARG1
of	_	_
al	_	_
-	_	_
Qaeda	_	_
members	_	_
in	_	_
Iraq	_	_
where	_	_
there	_	_
had	_	_
been	_	_
none	_	_
before	_	_
.	_	_
So	_	_
now	_	_
there	_	_
are	_	_
hundreds	_	_
of	_	_
al	_	_
-	_	_
Qaeda	_	_
members	_	_
in	_	_
Iraq	_	_
where	_	_
there	_	_
had	_	_
been	_	_
none	_	_
before	_	_
.	_	_
So	_	_
now	_	_
there	_	_
are	_	_
hundreds	_	_
of	_	_
al	_	_
-	_	_
Qaeda	_	_
members	_	_
in	_	_
Iraq	ARGM-LOC	_
where	R-ARGM-LOC	_
there	_	_
had	_	_
been	_	_
none	ARG1	ARG1
before	ARGM-TMP	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	ARG1	_
with	_	_
al	_	_
-	_	_
Qaeda	ARG2	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	_	_
who	_	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	_	_
who	_	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	ARG1	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	ARGM-MOD	_
also	ARGM-DIS	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	ARG2	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	ARGM-TMP	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	_	_
who	_	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	ARG1	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	_	_
who	_	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	ARG1	_
that	R-ARG1	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	ARG2	_
members	_	_
who	_	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	ARG0	_
,	_	_
had	_	_
members	ARG1	_
who	_	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	ARG0	_
who	R-ARG0	R-ARG0
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	ARG1	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	ARG1	_
who	R-ARG1	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	ARGM-ADV	_
was	_	_
in	_	_
part	ARGM-EXT	_
responsible	ARG2	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	_	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	ARG0	_
who	R-ARG0	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	ARGM-ADV	_
was	_	_
in	_	_
part	ARGM-EXT	_
responsible	_	_
for	_	_
the	_	_
Madrid	_	_
train	_	_
bombings	ARG1	_
.	_	_
The	_	_
consolidation	_	_
of	_	_
smaller	_	_
local	_	_
radical	_	_
fundamentalist	_	_
groups	_	_
with	_	_
al	_	_
-	_	_
Qaeda	_	_
can	_	_
also	_	_
be	_	_
seen	_	_
in	_	_
the	_	_
case	_	_
of	_	_
the	_	_
Fizazi	_	_
group	_	_
in	_	_
Tangiers	_	_
that	_	_
morphed	_	_
into	_	_
the	_	_
Moroccan	_	_
Islamic	_	_
Combatant	_	_
Group	_	_
,	_	_
had	_	_
members	_	_
who	_	_
met	_	_
with	_	_
September	_	_
11	_	_
ringleader	_	_
Muhammad	_	_
Atta	_	_
,	_	_
and	_	_
ultimately	_	_
was	_	_
in	_	_
part	_	_
responsible	_	_
for	_	_
the	_	_
Madrid	ARGM-LOC	_
train	ARG1	_
bombings	_	_
.	_	_
The	_	_
September	_	_
11	_	_
Panel	ARG0	_
will	ARGM-MOD	ARGM-MOD
issue	_	_
its	_	_
findings	ARG1	_
on	_	_
Thursday	ARGM-TMP	_
.	_	_
The	_	_
September	_	_
11	_	_
Panel	_	_
will	_	_
issue	_	_
its	ARG0	_
findings	_	_
on	_	_
Thursday	_	_
.	_	_
It	ARG0	_
notes	_	_
10	_	_
points	ARG1	_
at	_	_
which	_	_
the	_	_
US	_	_
made	_	_
key	_	_
mistakes	_	_
that	_	_
might	_	_
have	_	_
stopped	_	_
Bin	_	_
Laden	_	_
's	_	_
plot	_	_
.	_	_
It	_	_
notes	_	_
10	_	_
points	_	_
at	_	_
which	_	_
the	_	_
US	_	ARG0
made	_	_
key	_	_
mistakes	ARGM-PRR	_
that	_	_
might	_	_
have	_	_
stopped	_	_
Bin	_	_
Laden	_	_
's	_	_
plot	_	_
.	_	_
It	_	_
notes	_	_
10	_	_
points	ARGM-ADJ	_
at	_	_
which	R-ARGM-ADJ	_
the	_	_
US	ARG0	_
made	ARGM-LVB	_
key	ARGM-ADJ	ARGM-ADJ
mistakes	_	_
that	_	_
might	_	_
have	_	_
stopped	ARGM-ADJ	_
Bin	_	_
Laden	_	_
's	_	_
plot	_	_
.	_	_
It	_	_
notes	_	_
10	_	_
points	_	_
at	_	_
which	_	_
the	_	_
US	_	_
made	_	_
key	_	_
mistakes	_	_
that	_	_
might	_	ARGM-MOD
have	_	_
stopped	_	_
Bin	_	_
Laden	_	_
's	_	_
plot	_	_
.	_	_
It	_	_
notes	_	_
10	_	_
points	_	_
at	_	_
which	_	_
the	_	_
US	_	_
made	_	_
key	_	_
mistakes	ARG0	_
that	R-ARG0	_
might	ARGM-MOD	_
have	_	_
stopped	_	_
Bin	_	_
Laden	_	_
's	_	_
plot	ARG1	_
.	_	_
It	_	_
notes	_	_
10	_	_
points	_	_
at	_	_
which	_	_
the	_	_
US	_	_
made	_	_
key	_	_
mistakes	_	_
that	_	_
might	_	_
have	_	_
stopped	_	_
Bin	ARG0	_
Laden	_	_
's	_	_
plot	_	_
.	_	_
Four	ARG1	_
of	_	_
these	_	_
were	_	_
under	_	_
Clinton	ARG2	_
and	_	_
6	_	_
under	_	_
Bush	_	_
.	_	_
Bush	ARG1	ARG0
came	_	_
out	_	_
today	ARGM-TMP	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	_	_
would	_	_
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	ARG0	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	_	_
would	_	_
have	_	_
expended	ARG1	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	ARG0
had	_	_
known	_	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	_	ARG0
would	_	_
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	ARG0	_
had	_	_
known	_	_
what	_	ARG1
was	_	_
coming	ARG1	_
,	_	_
he	_	_
would	_	_
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	_	ARG1
was	_	_
coming	_	_
,	_	_
he	_	_
would	_	_
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	ARG1	_
was	_	_
coming	_	_
,	_	_
he	_	_
would	_	_
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	_	_
would	_	ARGM-MOD
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	ARGM-MOD
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	ARGM-ADV	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	ARG0	_
would	ARGM-MOD	_
have	_	_
expended	_	_
every	_	_
effort	ARG1	_
to	_	_
stop	ARG2	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	_	_
would	_	_
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	ARG0	_
would	_	_
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	ARG1	ARG1
,	_	_
and	_	_
that	_	_
so	_	_
would	_	_
have	_	_
Clinton	_	_
.	_	_
Bush	_	_
came	_	_
out	_	_
today	_	_
and	_	_
said	_	_
that	_	_
if	_	_
he	_	_
had	_	_
known	_	_
what	_	_
was	_	_
coming	_	_
,	_	_
he	_	_
would	_	ARGM-MOD
have	_	_
expended	_	_
every	_	_
effort	_	_
to	_	_
stop	_	_
it	_	_
,	_	_
and	_	_
that	_	_
so	_	_
would	_	ARGM-MOD
have	_	_
Clinton	_	_
.	_	_
This	_	_
statement	_	_
is	_	_
,	_	_
despite	_	_
its	_	_
facade	_	_
of	_	_
fair	_	_
-	_	_
mindedness	_	_
,	_	_
so	_	_
many	_	_
weasel	_	_
words	_	_
.	_	_
This	_	_
statement	ARG1	ARG1
is	_	_
,	_	_
despite	_	_
its	_	_
facade	ARGM-ADV	_
of	_	_
fair	_	_
-	_	_
mindedness	_	_
,	_	_
so	_	_
many	_	_
weasel	_	_
words	ARG2	_
.	_	_
Of	_	_
course	_	_
Bush	_	ARG0
would	_	ARGM-MOD
have	_	_
tried	_	_
to	_	_
stop	_	_
9/11	_	_
if	_	_
he	_	_
had	_	_
known	_	_
it	_	_
was	_	_
coming	_	_
.	_	_
Of	ARGM-ADV	_
course	_	_
Bush	ARG0	ARG0
would	ARGM-MOD	_
have	_	_
tried	_	_
to	_	_
stop	ARG1	_
9/11	_	_
if	_	_
he	_	_
had	_	_
known	ARGM-ADV	_
it	_	_
was	_	_
coming	_	_
.	_	_
Of	_	_
course	_	_
Bush	ARG0	ARG0
would	_	_
have	_	_
tried	_	_
to	_	_
stop	_	_
9/11	ARG1	ARG1
if	_	_
he	_	_
had	_	_
known	_	_
it	_	_
was	_	_
coming	_	_
.	_	_
Of	_	_
course	_	_
Bush	_	ARG0
would	_	_
have	_	_
tried	_	_
to	_	_
stop	_	_
9/11	_	_
if	_	_
he	_	_
had	_	_
known	_	_
it	_	_
was	_	_
coming	_	_
.	_	_
Of	_	_
course	_	_
Bush	_	ARG0
would	_	_
have	_	_
tried	_	_
to	_	_
stop	_	_
9/11	_	_
if	_	_
he	ARG0	_
had	_	_
known	_	_
it	_	ARG1
was	_	_
coming	ARG1	_
.	_	_
Of	_	_
course	_	_
Bush	_	ARG0
would	_	_
have	_	_
tried	_	_
to	_	_
stop	_	_
9/11	_	_
if	_	_
he	_	_
had	_	_
known	_	_
it	_	_
was	_	_
coming	_	_
.	_	_
Of	_	_
course	_	_
Bush	_	ARG0
would	_	_
have	_	_
tried	_	_
to	_	_
stop	_	_
9/11	_	_
if	_	_
he	_	_
had	_	_
known	_	_
it	ARG1	_
was	_	_
coming	_	_
.	_	_
The	_	_
question	_	_
is	_	_
,	_	_
"	_	_
Should	_	_
he	_	_
have	_	_
known	_	_
it	_	_
was	_	_
coming	_	_
?	_	_
"	_	_
The	_	_
question	ARG1	ARG1
is	_	_
,	_	_
"	_	_
Should	_	_
he	_	_
have	_	_
known	ARG2	_
it	_	_
was	_	_
coming	_	_
?	_	_
"	_	_
The	_	_
question	_	_
is	_	_
,	_	_
"	_	_
Should	_	_
he	_	ARG0
have	_	_
known	_	ARG1
it	_	_
was	_	_
coming	_	_
?	_	_
"	_	_
The	_	_
question	_	_
is	_	_
,	_	_
"	_	_
Should	ARGM-MOD	_
he	ARG0	_
have	_	_
known	_	_
it	_	ARG1
was	_	_
coming	ARG1	_
?	_	_
"	_	_
The	_	_
question	_	_
is	_	_
,	_	_
"	_	_
Should	_	_
he	_	_
have	_	_
known	_	_
it	_	ARG1
was	_	_
coming	_	_
?	_	_
"	_	_
The	_	_
question	_	_
is	_	_
,	_	_
"	_	_
Should	_	_
he	_	_
have	_	_
known	_	_
it	ARG1	_
was	_	_
coming	_	_
?	_	_
"	_	_
The	_	_
answer	_	_
is	_	_
,	_	_
"	_	_
Yes	_	_
!	_	_
"	_	_
The	_	_
answer	ARG1	ARG1
is	_	_
,	_	_
"	_	_
Yes	ARG2	_
!	_	_
"	_	_
We	ARG0	_
now	ARGM-TMP	ARGM-TMP
know	_	_
that	_	_
Bush	_	_
and	_	_
his	_	_
administration	_	_
came	ARG1	_
into	_	_
office	_	_
obsessed	_	_
with	_	_
Iraq	_	_
.	_	_
We	_	_
now	_	_
know	_	_
that	_	_
Bush	_	_
and	_	_
his	ARG0	_
administration	_	_
came	_	ARG1
into	_	_
office	_	_
obsessed	_	_
with	_	_
Iraq	_	_
.	_	_
We	_	_
now	_	_
know	_	_
that	_	_
Bush	ARG1	_
and	_	_
his	_	_
administration	_	_
came	_	_
into	_	_
office	ARG2	_
obsessed	ARGM-PRD	_
with	_	_
Iraq	_	_
.	_	_
We	_	_
now	_	_
know	_	_
that	_	_
Bush	ARG0	_
and	_	_
his	_	_
administration	_	_
came	_	_
into	_	_
office	_	_
obsessed	_	_
with	_	_
Iraq	ARG1	_
.	_	_
Cheney	_	ARG0
was	_	_
looking	_	_
at	_	_
maps	_	_
of	_	_
Iraq	_	_
oil	_	_
fields	_	_
and	_	_
muttering	_	_
about	_	_
opportunities	_	_
for	_	_
US	_	_
companies	_	_
there	_	_
,	_	_
already	_	_
in	_	_
January	_	_
or	_	_
February	_	_
of	_	_
2001	_	_
.	_	_
Cheney	ARG0	ARG0
was	_	_
looking	_	_
at	_	_
maps	ARG1	_
of	_	_
Iraq	_	_
oil	_	_
fields	_	_
and	_	_
muttering	_	_
about	_	_
opportunities	_	_
for	_	_
US	_	_
companies	_	_
there	_	_
,	_	_
already	_	_
in	_	_
January	_	_
or	_	_
February	_	_
of	_	_
2001	_	_
.	_	_
Cheney	ARG0	ARG0
was	_	_
looking	_	_
at	_	_
maps	_	_
of	_	_
Iraq	_	_
oil	_	_
fields	_	_
and	_	_
muttering	_	_
about	_	_
opportunities	ARG1	_
for	_	_
US	_	_
companies	_	_
there	_	_
,	_	_
already	ARGM-TMP	_
in	_	_
January	ARGM-TMP	_
or	_	_
February	_	_
of	_	_
2001	_	_
.	_	_
Wolfowitz	ARG0	_
contradicted	_	_
counter-terrorism	_	_
czar	_	_
Richard	ARG1	_
Clarke	_	_
when	_	_
the	_	_
latter	_	_
spoke	ARGM-TMP	_
of	_	_
the	_	_
al	_	_
-	_	_
Qaeda	_	_
threat	_	_
,	_	_
insisting	ARGM-ADV	_
that	_	_
the	_	_
preeminent	_	_
threat	_	_
of	_	_
terrorism	_	_
against	_	_
the	_	_
US	_	_
came	_	_
from	_	_
Iraq	_	_
,	_	_
and	_	_
indicating	_	_
he	_	_
accepted	_	_
Laurie	_	_
Mylroie	_	_
's	_	_
crackpot	_	_
conspiracy	_	_
theory	_	_
that	_	_
Saddam	_	_
was	_	_
behind	_	_
the	_	_
1993	_	_
World	_	_
Trade	_	_
Towers	_	_
bombing	_	_
.	_	_
Wolfowitz	_	_
contradicted	_	_
counter-terrorism	_	_
czar	_	_
Richard	_	_
Clarke	_	_
when	ARGM-TMP	_
the	_	_
latter	ARG0	_
spoke	_	_
of	_	_
the	_	_
al	_	_
-	_	_
Qaeda	_	_
threat	ARG1	_
,	_	_
insisting	_	_
that	_	_
the	_	_
preeminent	_	_
threat	_	_
of	_	_
terrorism	_	_
against	_	_
the	_	_
US	_	_
came	_	_
from	_	_
Iraq	_	_
,	_	_
and	_	_
indicating	_	_
he	_	_
accepted	_	_
Laurie	_	_
Mylroie	_	_
's	_	_
crackpot	_	_
conspiracy	_	_
theory	_	_
that	_	_
Saddam	_	_
was	_	_
behind	_	_
the	_	_
1993	_	_
World	_	_
Trade	_	_
Towers	_	_
bombing	_	_
.	_	_
