word	gold	pred1	predict
the	_	False	_
CIA	_	False	_
and	_	False	_
counter-terrorism	_	False	_
divisions	_	False	_
elsewhere	_	False	_
in	_	False	_
the	_	False	_
US	_	False	_
government	_	False	_
knew	_	False	_
all	_	False	_
about	_	False	_
Bin	_	False	_
Laden	_	False	_
and	_	False	_
the	_	False	_
threat	ARG1	False	_
he	ARG0	False	_
posed	_	False	_
.	_	False	_
They	_	False	_
were	_	False	_
from	_	False	_
all	_	False	_
accounts	_	False	_
marginalized	_	False	_
and	_	False	_
not	_	False	_
listened	_	False	_
to	_	False	_
.	_	False	_
They	_	False	_
were	_	False	_
from	_	False	_
all	_	False	_
accounts	_	False	_
marginalized	_	False	_
and	_	False	_
not	_	False	_
listened	_	False	_
to	_	False	_
.	_	False	_
They	ARG1	False	_
were	_	False	_
from	_	False	_
all	_	False	_
accounts	ARGM-ADV	False	_
marginalized	_	False	_
and	_	False	_
not	_	False	_
listened	_	False	_
to	_	False	_
.	_	False	_
They	ARG1	False	_
were	_	False	_
from	_	False	_
all	_	False	_
accounts	_	False	_
marginalized	_	False	_
and	_	False	_
not	ARGM-NEG	False	_
listened	_	False	_
to	C-ARG1	False	_
.	_	False	_
Bush	ARG0	False	_
demoted	_	False	_
Dick	ARG1	False	_
Clarke	_	False	_
,	_	False	_
among	_	False	_
the	_	False	_
most	_	False	_
vocal	_	False	_
and	_	False	_
focused	_	False	_
of	_	False	_
the	_	False	_
al	_	False	_
-	_	False	_
Qaeda	_	False	_
experts	_	False	_
,	_	False	_
from	_	False	_
his	_	False	_
cabinet	ARG3	False	_
.	_	False	_
Dick	ARG0	False	_
could	ARGM-MOD	False	_
never	ARGM-NEG	False	_
thereafter	ARGM-TMP	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	ARG1	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	_	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	_	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	_	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	_	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	ARGM-ADJ	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	ARG0	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	_	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	_	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	_	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	ARG0	False	_
,	_	False	_
who	R-ARG0	False	_
outranked	_	False	_
him	ARG1	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	_	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	_	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	_	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	_	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	ARG0	False	_
could	ARGM-MOD	False	_
not	ARGM-NEG	False	_
convince	_	False	_
them	ARG1	False	_
to	_	False	_
go	ARG2	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	ARGM-TMP	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	_	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	_	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	ARG0	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	ARG4	False	_
in	_	False	_
the	_	False	_
summer	ARGM-TMP	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	_	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	_	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	_	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	_	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	ARGM-TMP	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	ARG1	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	ARG2	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	_	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	_	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	_	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	_	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	ARGM-CAU	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	_	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	_	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	_	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	_	False	_
the	_	False	_
CIA	_	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	_	False	_
.	_	False	_
Dick	_	False	_
could	_	False	_
never	_	False	_
thereafter	_	False	_
get	_	False	_
any	_	False	_
real	_	False	_
cooperation	_	False	_
from	_	False	_
the	_	False	_
cabinet	_	False	_
officers	_	False	_
,	_	False	_
who	_	False	_
outranked	_	False	_
him	_	False	_
,	_	False	_
and	_	False	_
he	_	False	_
could	_	False	_
not	_	False	_
convince	_	False	_
them	_	False	_
to	_	False	_
go	_	False	_
to	_	False	_
battle	_	False	_
stations	_	False	_
in	_	False	_
the	_	False	_
summer	_	False	_
of	_	False	_
2001	_	False	_
when	_	False	_
George	_	False	_
Tenet	_	False	_
's	_	False	_
hair	_	False	_
was	_	False	_
"	_	False	_
on	_	False	_
fire	_	False	_
"	_	False	_
about	_	False	_
the	_	False	_
excited	_	False	_
chatter	ARG1	False	_
the	_	False	_
CIA	ARG0	False	_
was	_	False	_
picking	_	False	_
up	_	False	_
from	_	False	_
radical	_	False	_
Islamist	_	False	_
terrorists	ARGM-DIR	False	_
.	_	False	_
As	_	False	_
for	_	False	_
the	_	False	_
Clinton	ARG0	False	_
administration	_	False	_
,	_	False	_
let	_	False	_
me	_	False	_
say	_	False	_
one	_	False	_
thing	_	False	_
in	_	False	_
its	_	False	_
defense	_	False	_
.	_	False	_
As	_	False	_
for	_	False	_
the	_	False	_
Clinton	ARGM-ADV	False	_
administration	_	False	_
,	_	False	_
let	_	False	_
me	ARG1	False	_
say	ARG1	False	_
one	_	False	_
thing	_	False	_
in	_	False	_
its	_	False	_
defense	_	False	_
.	_	False	_
As	_	False	_
for	_	False	_
the	_	False	_
Clinton	_	False	_
administration	_	False	_
,	_	False	_
let	_	False	_
me	ARG0	False	_
say	_	False	_
one	_	False	_
thing	ARG1	False	_
in	_	False	_
its	_	False	_
defense	_	False	_
.	_	False	_
As	_	False	_
for	_	False	_
the	_	False	_
Clinton	_	False	_
administration	_	False	_
,	_	False	_
let	_	False	_
me	_	False	_
say	_	False	_
one	_	False	_
thing	_	False	_
in	_	False	_
its	ARG1	False	_
defense	_	False	_
.	_	False	_
Clinton	_	False	_
had	_	False	_
worked	_	False	_
out	_	False	_
a	_	False	_
deal	_	False	_
with	_	False	_
Pakistani	_	False	_
Prime	_	False	_
Minister	_	False	_
Nawaz	_	False	_
Sharif	_	False	_
in	_	False	_
summer	_	False	_
of	_	False	_
1999	_	False	_
that	_	False	_
would	_	False	_
have	_	False	_
allowed	_	False	_
the	_	False	_
US	_	False	_
to	_	False	_
send	_	False	_
a	_	False	_
Special	_	False	_
Ops	_	False	_
team	_	False	_
in	_	False	_
after	_	False	_
Bin	_	False	_
Laden	_	False	_
in	_	False	_
Qandahar	_	False	_
,	_	False	_
based	_	False	_
from	_	False	_
Pakistan	_	False	_
.	_	False	_
Clinton	ARG0	False	_
had	_	False	_
worked	_	False	_
out	_	False	_
a	_	False	_
deal	ARG1	False	_
with	_	False	_
Pakistani	_	False	_
Prime	_	False	_
Minister	_	False	_
Nawaz	_	False	_
Sharif	_	False	_
in	_	False	_
summer	ARGM-TMP	False	_
of	_	False	_
1999	_	False	_
that	_	False	_
would	_	False	_
have	_	False	_
allowed	C-ARG1	False	_
the	_	False	_
US	_	False	_
to	_	False	_
send	_	False	_
a	_	False	_
Special	_	False	_
Ops	_	False	_
team	_	False	_
in	_	False	_
after	_	False	_
Bin	_	False	_
Laden	_	False	_
in	_	False	_
Qandahar	_	False	_
,	_	False	_
based	_	False	_
from	_	False	_
Pakistan	_	False	_
.	_	False	_
Clinton	_	False	_
had	_	False	_
worked	_	False	_
out	_	False	_
a	_	False	_
deal	_	False	_
with	_	False	_
Pakistani	_	False	_
Prime	_	False	_
Minister	ARG1	False	_
Nawaz	_	False	_
Sharif	_	False	_
in	_	False	_
summer	_	False	_
of	_	False	_
1999	_	False	_
that	_	False	_
would	_	False	_
have	_	False	_
allowed	ARGM-ADJ	False	_
the	_	False	_
US	_	False	_
to	_	False	_
send	_	False	_
a	_	False	_
Special	_	False	_
Ops	_	False	_
team	_	False	_
in	_	False	_
after	_	False	_
Bin	_	False	_
Laden	_	False	_
in	_	False	_
Qandahar	_	False	_
,	_	False	_
based	_	False	_
from	_	False	_
Pakistan	_	False	_
.	_	False	_
Clinton	_	False	_
had	_	False	_
worked	_	False	_
out	_	False	_
a	_	False	_
deal	_	False	_
with	_	False	_
Pakistani	_	False	_
Prime	_	False	_
Minister	_	False	_
Nawaz	_	False	_
Sharif	_	False	_
in	_	False	_
summer	_	False	_
of	_	False	_
1999	_	False	_
that	_	False	_
would	_	False	_
have	_	False	_
allowed	_	False	_
the	_	False	_
US	_	False	_
to	_	False	_
send	_	False	_
a	_	False	_
Special	_	False	_
Ops	_	False	_
team	_	False	_
in	_	False	_
after	_	False	_
Bin	_	False	_
Laden	_	False	_
in	_	False	_
Qandahar	_	False	_
,	_	False	_
based	_	False	_
from	_	False	_
Pakistan	_	False	_
.	_	False	_
Clinton	_	False	_
had	_	False	_
worked	_	False	_
out	_	False	_
a	_	False	_
deal	ARG0	False	_
with	_	False	_
Pakistani	_	False	_
Prime	_	False	_
Minister	_	False	_
Nawaz	_	False	_
Sharif	_	False	_
in	_	False	_
summer	_	False	_
of	_	False	_
1999	_	False	_
that	R-ARG0	False	_
would	ARGM-MOD	False	_
have	_	False	_
allowed	_	False	_
the	_	False	_
US	ARG1	False	_
to	_	False	_
send	ARG1	False	_
a	_	False	_
Special	_	False	_
Ops	_	False	_
team	_	False	_
in	_	False	_
after	_	False	_
Bin	_	False	_
Laden	_	False	_
in	_	False	_
Qandahar	_	False	_
,	_	False	_
based	_	False	_
from	_	False	_
Pakistan	_	False	_
.	_	False	_
Clinton	_	False	_
had	_	False	_
worked	_	False	_
out	_	False	_
a	_	False	_
deal	_	False	_
with	_	False	_
Pakistani	_	False	_
Prime	_	False	_
Minister	_	False	_
Nawaz	_	False	_
Sharif	_	False	_
in	_	False	_
summer	_	False	_
of	_	False	_
1999	_	False	_
that	_	False	_
would	_	False	_
have	_	False	_
allowed	_	False	_
the	_	False	_
US	ARG0	False	_
to	_	False	_
send	_	False	_
a	_	False	_
Special	_	False	_
Ops	_	False	_
team	ARG1	False	_
in	ARGM-DIR	False	_
after	_	False	_
Bin	ARG2	False	_
Laden	_	False	_
in	_	False	_
Qandahar	ARGM-LOC	False	_
,	_	False	_
based	ARGM-ADV	False	_
from	_	False	_
Pakistan	_	False	_
.	_	False	_
Clinton	_	False	_
had	_	False	_
worked	_	False	_
out	_	False	_
a	_	False	_
deal	_	False	_
with	_	False	_
Pakistani	_	False	_
Prime	_	False	_
Minister	_	False	_
Nawaz	_	False	_
Sharif	_	False	_
in	_	False	_
summer	_	False	_
of	_	False	_
1999	_	False	_
that	_	False	_
would	_	False	_
have	_	False	_
allowed	_	False	_
the	_	False	_
US	_	False	_
to	_	False	_
send	_	False	_
a	_	False	_
Special	_	False	_
Ops	_	False	_
team	_	False	_
in	_	False	_
after	_	False	_
Bin	_	False	_
Laden	_	False	_
in	_	False	_
Qandahar	_	False	_
,	_	False	_
based	_	False	_
from	_	False	_
Pakistan	ARGM-LOC	False	_
.	_	False	_
I	ARG0	False	_
presume	_	False	_
you	_	False	_
need	ARG1	False	_
the	_	False	_
Pakistan	_	False	_
base	_	False	_
for	_	False	_
rescue	_	False	_
operations	_	False	_
in	_	False	_
case	_	False	_
anything	_	False	_
went	_	False	_
wrong	_	False	_
.	_	False	_
I	_	False	_
presume	_	False	_
you	ARG0	False	_
need	_	False	_
the	_	False	_
Pakistan	_	False	_
base	ARG1	False	_
for	_	False	_
rescue	_	False	_
operations	ARGM-PRP	False	_
in	_	False	_
case	_	False	_
anything	_	False	_
went	ARGM-ADV	False	_
wrong	_	False	_
.	_	False	_
I	_	False	_
presume	_	False	_
you	_	False	_
need	_	False	_
the	_	False	_
Pakistan	_	False	_
base	_	False	_
for	_	False	_
rescue	ARG3	False	_
operations	_	False	_
in	_	False	_
case	_	False	_
anything	_	False	_
went	_	False	_
wrong	_	False	_
.	_	False	_
I	_	False	_
presume	_	False	_
you	_	False	_
need	_	False	_
the	_	False	_
Pakistan	_	False	_
base	_	False	_
for	_	False	_
rescue	_	False	_
operations	_	False	_
in	_	False	_
case	_	False	_
anything	ARG1	False	_
went	_	False	_
wrong	ARG2	False	_
.	_	False	_
I	_	False	_
presume	_	False	_
you	_	False	_
need	_	False	_
the	_	False	_
Pakistan	_	False	_
base	_	False	_
for	_	False	_
rescue	_	False	_
operations	_	False	_
in	_	False	_
case	_	False	_
anything	ARG1	False	_
went	_	False	_
wrong	_	False	_
.	_	False	_
You	ARG0	False	_
also	ARGM-ADV	False	_
need	_	False	_
Pakistani	_	False	_
air	_	False	_
space	ARG1	False	_
.	_	False	_
The	_	False	_
plan	_	False	_
was	_	False	_
all	_	False	_
set	_	False	_
and	_	False	_
could	_	False	_
have	_	False	_
succeeded	_	False	_
.	_	False	_
The	_	False	_
plan	ARG1	False	_
was	_	False	_
all	_	False	_
set	ARG2	False	_
and	_	False	_
could	_	False	_
have	_	False	_
succeeded	_	False	_
.	_	False	_
The	_	False	_
plan	ARG1	False	_
was	_	False	_
all	ARGM-EXT	False	_
set	_	False	_
and	_	False	_
could	_	False	_
have	_	False	_
succeeded	_	False	_
.	_	False	_
The	_	False	_
plan	_	False	_
was	_	False	_
all	_	False	_
set	_	False	_
and	_	False	_
could	_	False	_
have	_	False	_
succeeded	_	False	_
.	_	False	_
The	_	False	_
plan	ARG1	False	_
was	_	False	_
all	_	False	_
set	_	False	_
and	_	False	_
could	ARGM-MOD	False	_
have	_	False	_
succeeded	_	False	_
.	_	False	_
But	_	False	_
in	_	False	_
fall	_	False	_
of	_	False	_
1999	_	False	_
,	_	False	_
Gen.	_	False	_
Pervez	_	False	_
Musharraf	_	False	_
made	_	False	_
a	_	False	_
coup	ARGM-PRR	False	_
against	_	False	_
Nawaz	_	False	_
Sharif	_	False	_
.	_	False	_
But	ARGM-DIS	False	_
in	_	False	_
fall	ARGM-TMP	False	_
of	_	False	_
1999	_	False	_
,	_	False	_
Gen.	ARG0	False	_
Pervez	_	False	_
Musharraf	_	False	_
made	ARGM-LVB	False	_
a	_	False	_
coup	_	False	_
against	_	False	_
Nawaz	ARG1	False	_
Sharif	_	False	_
.	_	False	_
The	_	False	_
Pakistani	_	False	_
army	ARG1	False	_
was	_	False	_
rife	ARG2	False	_
with	_	False	_
elements	_	False	_
protective	_	False	_
of	_	False	_
the	_	False	_
Taliban	_	False	_
,	_	False	_
and	_	False	_
the	_	False	_
new	_	False	_
military	_	False	_
government	_	False	_
reneged	_	False	_
on	_	False	_
the	_	False	_
deal	_	False	_
.	_	False	_
The	_	False	_
Pakistani	_	False	_
army	ARG1	False	_
was	_	False	_
rife	_	False	_
with	_	False	_
elements	ARG2	False	_
protective	_	False	_
of	_	False	_
the	_	False	_
Taliban	_	False	_
,	_	False	_
and	_	False	_
the	_	False	_
new	_	False	_
military	_	False	_
government	_	False	_
reneged	_	False	_
on	_	False	_
the	_	False	_
deal	_	False	_
.	_	False	_
The	_	False	_
Pakistani	_	False	_
army	_	False	_
was	_	False	_
rife	_	False	_
with	_	False	_
elements	_	False	_
protective	_	False	_
of	_	False	_
the	_	False	_
Taliban	_	False	_
,	_	False	_
and	_	False	_
the	_	False	_
new	_	False	_
military	_	False	_
government	ARG0	False	_
reneged	_	False	_
on	_	False	_
the	_	False	_
deal	ARG1	False	_
.	_	False	_
The	_	False	_
Pakistani	_	False	_
army	_	False	_
was	_	False	_
rife	_	False	_
with	_	False	_
elements	_	False	_
protective	_	False	_
of	_	False	_
the	_	False	_
Taliban	_	False	_
,	_	False	_
and	_	False	_
the	_	False	_
new	_	False	_
military	_	False	_
government	_	False	_
reneged	_	False	_
on	_	False	_
the	_	False	_
deal	_	False	_
.	_	False	_
Musharraf	ARG0	False	_
told	_	False	_
Clinton	ARG2	False	_
he	_	False	_
could	_	False	_
n't	_	False	_
use	ARG1	False	_
Pakistani	_	False	_
soil	_	False	_
or	_	False	_
air	_	False	_
space	_	False	_
to	_	False	_
send	_	False	_
the	_	False	_
team	_	False	_
in	_	False	_
against	_	False	_
Bin	_	False	_
Laden	_	False	_
.	_	False	_
Musharraf	_	False	_
told	_	False	_
Clinton	_	False	_
he	ARG0	False	_
could	ARGM-MOD	False	_
n't	ARGM-NEG	False	_
use	_	False	_
Pakistani	_	False	_
soil	ARG1	False	_
or	_	False	_
air	_	False	_
space	_	False	_
to	_	False	_
send	ARG2	False	_
the	_	False	_
team	_	False	_
in	_	False	_
against	_	False	_
Bin	_	False	_
Laden	_	False	_
.	_	False	_
Musharraf	_	False	_
told	_	False	_
Clinton	_	False	_
he	ARG0	False	_
could	_	False	_
n't	_	False	_
use	_	False	_
Pakistani	_	False	_
soil	_	False	_
or	_	False	_
air	_	False	_
space	_	False	_
to	_	False	_
send	_	False	_
the	_	False	_
team	ARG1	False	_
in	ARGM-DIR	False	_
against	_	False	_
Bin	ARG2	False	_
Laden	_	False	_
.	_	False	_
Look	_	False	_
at	_	False	_
a	_	False	_
map	ARG1	True	ARGM-LOC
and	_	False	_
you	_	False	_
try	_	False	_
to	_	False	_
figure	_	False	_
out	_	False	_
how	_	False	_
,	_	False	_
in	_	False	_
fall	_	False	_
of	_	False	_
1999	_	False	_
,	_	False	_
you	_	False	_
could	_	False	_
possibly	_	False	_
pull	_	False	_
off	_	False	_
such	_	False	_
an	_	False	_
operation	_	False	_
without	_	False	_
Pakistani	_	False	_
facilities	_	False	_
.	_	False	_
Look	_	False	_
at	_	False	_
a	_	False	_
map	_	True	ARGM-LOC
and	_	False	_
you	ARG0	False	_
try	_	False	_
to	_	False	_
figure	ARG1	False	_
out	_	False	_
how	_	False	_
,	_	False	_
in	_	False	_
fall	_	False	_
of	_	False	_
1999	_	False	_
,	_	False	_
you	_	False	_
could	_	False	_
possibly	_	False	_
pull	_	False	_
off	_	False	_
such	_	False	_
an	_	False	_
operation	_	False	_
without	_	False	_
Pakistani	_	False	_
facilities	_	False	_
.	_	False	_
Look	_	False	_
at	_	False	_
a	_	False	_
map	_	True	ARGM-LOC
and	_	False	_
you	ARG0	False	_
try	_	False	_
to	_	False	_
figure	_	False	_
out	_	False	_
how	_	False	_
,	_	False	_
in	_	False	_
fall	_	False	_
of	_	False	_
1999	_	False	_
,	_	False	_
you	_	False	_
could	_	False	_
possibly	_	False	_
pull	ARG1	False	_
off	_	False	_
such	_	False	_
an	_	False	_
operation	_	False	_
without	_	False	_
Pakistani	_	False	_
facilities	_	False	_
.	_	False	_
Look	_	False	_
at	_	False	_
a	_	False	_
map	_	True	ARGM-LOC
and	_	False	_
you	_	False	_
try	_	False	_
to	_	False	_
figure	_	False	_
out	_	False	_
how	ARGM-MNR	False	_
,	_	False	_
in	_	False	_
fall	ARGM-TMP	False	_
of	_	False	_
1999	_	False	_
,	_	False	_
you	ARG0	False	_
